# [ 1] = time [s]
# [ 2] = dt [s]
# [ 3] = temperature [GK]
# [ 4] = density [g / cm^3]
# [ 5] = entropy [kb / baryon]
# [ 6] = specific heating rate [erg / s / g]
# [ 7] = Ye []
# [ 8] = neutron abundance []
# [ 9] = proton abundance []
# [10] = alpha abundance []
# [11] = Average A []
# [12] = Average A for A >= 12 []
# [13] = total mass fraction of 2 <= A <= 11 []
# [14] = total mass fraction of 12 <= A <= 119 []
# [15] = total mass fraction of 120 <= A <= 249 []
# [16] = total mass fraction of 250 <= A []
# [17] = total abundance of 2 <= A <= 11 []
# [18] = total abundance of 12 <= A <= 119 []
# [19] = total abundance of 120 <= A <= 249 []
# [20] = total abundance of 250 <= A []
# [21] = total mass fraction of Lanthanides (58 <= Z <= 71) []
# [22] = total mass fraction of Actinides (90 <= Z <= 103) []
# [23] = total abundance of Lanthanides (58 <= Z <= 71) []
# [24] = total abundance of Actinides (90 <= Z <= 103) []
    0.000000000000000e+00     0.000000000000000e+00     1.000000000000000e+01     1.036006399282718e+07     4.400000000000019e+01     0.000000000000000e+00     2.700000000000056e-01     6.425140294894417e-01     1.825157676176843e-01     4.368707392828045e-02     1.150977581757852e+00     1.201520654470969e+01     1.749702024675083e-01     4.253660427045068e-10     1.458218675776743e-97     0.000000000000000e+00     4.379685582557868e-02     3.540230799376445e-11     1.214416036883021e-99     0.000000000000000e+00    2.346318933297728e-118     0.000000000000000e+00    1.803820439126887e-120     0.000000000000000e+00
    1.000000000000000e-12     1.000000000000000e-12     9.999999999445450e+00     1.036006399110051e+07     4.400000000000000e+01     9.727676202613069e+14     2.700000000000063e-01     6.425140294894409e-01     1.825157676176850e-01     4.368707392828045e-02     1.150977581757852e+00     1.201520654470969e+01     1.749702024675083e-01     4.253660427045066e-10     1.022228362352593e-51     0.000000000000000e+00     4.379685582557868e-02     3.540230799376444e-11     8.328916187907240e-54     0.000000000000000e+00     5.636382852044759e-54     0.000000000000000e+00     4.473784402137472e-56     0.000000000000000e+00
    3.000000000000000e-12     2.000000000000000e-12     9.999999998336390e+00     1.036006398764715e+07     4.400000000000012e+01     5.405663299785696e+14     2.700000000000077e-01     6.425140294894395e-01     1.825157676176865e-01     4.368707392828045e-02     1.150977581757852e+00     1.201520654470969e+01     1.749702024675083e-01     4.253660427045064e-10     2.537945675475628e-54     0.000000000000000e+00     4.379685582557868e-02     3.540230799376442e-11     1.958449468027521e-56     0.000000000000000e+00     5.451146060503407e-55     0.000000000000000e+00     4.359104479983691e-57     0.000000000000000e+00
    7.000000000000000e-12     4.000000000000000e-12     9.999999996118227e+00     1.036006398074044e+07     4.400000000000001e+01     4.917200809104061e+14     2.700000000000107e-01     6.425140294894366e-01     1.825157676176894e-01     4.368707392828045e-02     1.150977581757852e+00     1.201520654470968e+01     1.749702024675083e-01     4.253660427045061e-10     2.594271325651227e-54     0.000000000000000e+00     4.379685582557868e-02     3.540230799376441e-11     1.823228424695519e-56     0.000000000000000e+00     2.153136083895629e-54     0.000000000000000e+00     1.505577936262532e-56     0.000000000000000e+00
    1.500000000000000e-11     8.000000000000000e-12     9.999999991682184e+00     1.036006396692703e+07     4.400000000000008e+01     2.165670421317511e+17     2.700000000000165e-01     6.425140294893057e-01     1.825157676175693e-01     4.368707392834408e-02     1.150977581758102e+00     1.201520654465791e+01     1.749702024677592e-01     4.253660425128699e-10     9.376172400921249e-46     0.000000000000000e+00     4.379685582564108e-02     3.540230797796749e-11     6.896150933631391e-48     0.000000000000000e+00     5.315331304648126e-46     0.000000000000000e+00     3.765738266216518e-48     0.000000000000000e+00
    3.100000000000000e-11     1.600000000000000e-11     9.999999982810721e+00     1.036006393930019e+07     4.400000000000023e+01     4.911895316635268e+17     2.700000000000282e-01     6.425140294887123e-01     1.825157676170035e-01     4.368707392863006e-02     1.150977581759252e+00     1.201520654453885e+01     1.749702024689185e-01     4.253660471814997e-10     4.547261922584021e-45     0.000000000000000e+00     4.379685582593201e-02     3.540230836687840e-11     3.459033755306729e-47     0.000000000000000e+00     1.273802223483151e-45     0.000000000000000e+00     8.975315428407648e-48     0.000000000000000e+00
    6.299999999999999e-11     3.200000000000000e-11     9.999999965070650e+00     1.036006388404651e+07     4.400000000000028e+01     1.131567241896731e+18     2.700000000000515e-01     6.425140294860049e-01     1.825157676143636e-01     4.368707392994808e-02     1.150977581764557e+00     1.201520654440618e+01     1.749702024742657e-01     4.253660510935895e-10     1.236395903888124e-44     0.000000000000000e+00     4.379685582727437e-02     3.540230869286419e-11     8.995761767480232e-47     0.000000000000000e+00     6.853612706376843e-45     0.000000000000000e+00     4.870817463608879e-47     0.000000000000000e+00
    1.270000000000000e-10     6.400000000000000e-11     9.999999929600774e+00     1.036006377353917e+07     4.400000000000026e+01     2.270018862533052e+18     2.700000000000982e-01     6.425140294752840e-01     1.825157676037608e-01     4.368707393525972e-02     1.150977581785739e+00     1.201520654428454e+01     1.749702024955895e-01     4.253660555581401e-10     3.695167920724529e-44     0.000000000000000e+00     4.379685583260896e-02     3.540230906479761e-11     2.908165803867633e-46     0.000000000000000e+00     6.307821440704076e-45     0.000000000000000e+00     4.488324619813734e-47     0.000000000000000e+00
    2.549999999999999e-10     1.280000000000000e-10     9.999999858711867e+00     1.036006355252447e+07     4.400000000000030e+01     5.077777162563736e+18     2.700000000001915e-01     6.425140294260768e-01     1.825157675548400e-01     4.368707395890342e-02     1.150977581882138e+00     1.201520654391469e+01     1.749702025937175e-01     4.253660724030967e-10     1.787619918918658e-44     0.000000000000000e+00     4.379685585796936e-02     3.540231046785715e-11     1.308106830966534e-46     0.000000000000000e+00     9.134350740815383e-45     0.000000000000000e+00     6.483909887008508e-47     0.000000000000000e+00
    5.110000000000000e-10     2.560000000000000e-10     9.999999717114344e+00     1.036006311049511e+07     4.400000000000063e+01     1.008114166831984e+19     2.700000000003781e-01     6.425140292353411e-01     1.825157673646254e-01     4.368707405325925e-02     1.150977582259587e+00     1.201520654314196e+01     1.749702029746679e-01     4.253661029303845e-10     1.999100432376174e-43     0.000000000000000e+00     4.379685595399854e-02     3.540231301085499e-11     1.621769046851360e-45     0.000000000000000e+00     3.120598733519088e-45     0.000000000000000e+00     2.290543074801585e-47     0.000000000000000e+00
