# [ 1] = time [s]
# [ 2] = dt [s]
# [ 3] = temperature [GK]
# [ 4] = density [g / cm^3]
# [ 5] = entropy [kb / baryon]
# [ 6] = specific heating rate [erg / s / g]
# [ 7] = Ye []
# [ 8] = neutron abundance []
# [ 9] = proton abundance []
# [10] = alpha abundance []
# [11] = Average A []
# [12] = Average A for A >= 12 []
# [13] = total mass fraction of 2 <= A <= 11 []
# [14] = total mass fraction of 12 <= A <= 119 []
# [15] = total mass fraction of 120 <= A <= 249 []
# [16] = total mass fraction of 250 <= A []
# [17] = total abundance of 2 <= A <= 11 []
# [18] = total abundance of 12 <= A <= 119 []
# [19] = total abundance of 120 <= A <= 249 []
# [20] = total abundance of 250 <= A []
# [21] = total mass fraction of Lanthanides (58 <= Z <= 71) []
# [22] = total mass fraction of Actinides (90 <= Z <= 103) []
# [23] = total abundance of Lanthanides (58 <= Z <= 71) []
# [24] = total abundance of Actinides (90 <= Z <= 103) []
    0.000000000000000e+00     0.000000000000000e+00     1.000000000000000e+01     1.673690565252816e+07     2.999999999999908e+01     0.000000000000000e+00     3.650000000000229e-01     4.524112951079365e-01     1.824134177259648e-01     9.123011826732799e-02     1.377068569926391e+00     1.202962246354110e+01     3.651752769869760e-01     1.017912271522710e-08     2.180890147416344e-83     0.000000000000000e+00     9.135553749903386e-02     8.461714194337839e-10     1.815926992318475e-85     0.000000000000000e+00    2.452376812000943e-102     0.000000000000000e+00    1.878164637010054e-104     0.000000000000000e+00
    1.000000000000000e-12     1.000000000000000e-12     9.999999999442750e+00     1.673690564973868e+07     2.999999999999900e+01     3.741707358276177e+14     3.650000000000234e-01     4.524112951079360e-01     1.824134177259653e-01     9.123011826732799e-02     1.377068569926391e+00     1.202962246354109e+01     3.651752769869760e-01     1.017912271522710e-08     1.297988660715048e-56     0.000000000000000e+00     9.135553749903386e-02     8.461714194337838e-10     1.079796334771534e-58     0.000000000000000e+00     4.970213473551460e-71     0.000000000000000e+00     3.499842842258033e-73     0.000000000000000e+00
    3.000000000000000e-12     2.000000000000000e-12     9.999999998328290e+00     1.673690564415971e+07     2.999999999999910e+01     2.767421943860911e+14     3.650000000000244e-01     4.524112951079350e-01     1.824134177259664e-01     9.123011826732799e-02     1.377068569926391e+00     1.202962246354109e+01     3.651752769869760e-01     1.017912271522710e-08     1.346191551646361e-54     0.000000000000000e+00     9.135553749903386e-02     8.461714194337836e-10     9.905135578913208e-57     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00     0.000000000000000e+00
    7.000000000000000e-12     4.000000000000000e-12     9.999999996099332e+00     1.673690563300177e+07     2.999999999999904e+01     3.848114063298002e+14     3.650000000000265e-01     4.524112951079330e-01     1.824134177259684e-01     9.123011826732799e-02     1.377068569926391e+00     1.202962246354110e+01     3.651752769869760e-01     1.017912271522709e-08     1.000883955259710e-50     0.000000000000000e+00     9.135553749903386e-02     8.461714194337831e-10     7.260206821164621e-53     0.000000000000000e+00     1.366900952562136e-54     0.000000000000000e+00     1.093523937052888e-56     0.000000000000000e+00
    1.500000000000000e-11     8.000000000000000e-12     9.999999991642390e+00     1.673690561068590e+07     2.999999999999910e+01     5.224713777824563e+17     3.650000000000306e-01     4.524112951076258e-01     1.824134177256680e-01     9.123011826748162e-02     1.377068569927256e+00     1.202962246340469e+01     3.651752769875837e-01     1.017912270832973e-08     1.028579782042328e-46     0.000000000000000e+00     9.135553749918508e-02     8.461714188700138e-10     8.002449007923680e-49     0.000000000000000e+00     2.355164613449040e-90     0.000000000000000e+00     2.065945609351403e-92     0.000000000000000e+00
    3.100000000000000e-11     1.600000000000000e-11     9.999999982730754e+00     1.673690556605415e+07     2.999999999999901e+01     1.148359486433390e+18     3.650000000000388e-01     4.524112951062688e-01     1.824134177243299e-01     9.123011826815347e-02     1.377068569931089e+00     1.202962246316565e+01     3.651752769902786e-01     1.017912281534347e-08     1.114358258328868e-44     0.000000000000000e+00     9.135553749985899e-02     8.461714277826797e-10     8.743088247332860e-47     0.000000000000000e+00     1.117047420612454e-88     0.000000000000000e+00     9.798718449881189e-91     0.000000000000000e+00
    6.299999999999999e-11     3.200000000000000e-11     9.999999964918819e+00     1.673690547679065e+07     2.999999999999898e+01     2.705192169701632e+18     3.650000000000552e-01     4.524112950998713e-01     1.824134177179910e-01     9.123011827131369e-02     1.377068569949192e+00     1.202962246271185e+01     3.651752770030150e-01     1.017912289967615e-08     1.449598223130300e-43     0.000000000000000e+00     9.135553750304891e-02     8.461714348250180e-10     1.154287537701004e-45     0.000000000000000e+00     1.360380378925433e-44     0.000000000000000e+00     9.667662691242316e-47     0.000000000000000e+00
    1.270000000000000e-10     6.400000000000000e-11     9.999999929334582e+00     1.673690529826366e+07     2.999999999999894e+01     5.432158609828785e+18     3.650000000000880e-01     4.524112950743444e-01     1.824134176925568e-01     9.123011828403806e-02     1.377068570021677e+00     1.202962246239350e+01     3.651752770539761e-01     1.017912298484354e-08     1.239829990922440e-44     0.000000000000000e+00     9.135553751578623e-02     8.461714419272168e-10     9.178481611487249e-47     0.000000000000000e+00     1.738383027804986e-45     0.000000000000000e+00     1.230823177689985e-47     0.000000000000000e+00
    2.549999999999999e-10     1.280000000000000e-10     9.999999858362603e+00     1.673690494120969e+07     2.999999999999885e+01     1.218022828928305e+19     3.650000000001538e-01     4.524112949583656e-01     1.824134175768304e-01     9.123011834095762e-02     1.377068570349456e+00     1.202962246151624e+01     3.651752772856809e-01     1.017912337427318e-08     8.824606044592803e-44     0.000000000000000e+00     9.135553757464095e-02     8.461714743614807e-10     6.703121200858204e-46     0.000000000000000e+00     1.937352307754020e-44     0.000000000000000e+00     1.371125890697823e-46     0.000000000000000e+00
    5.110000000000000e-10     2.560000000000000e-10     9.999999717112750e+00     1.673690422710176e+07     2.999999999999878e+01     2.412805723678775e+19     3.650000000002851e-01     4.524112945042257e-01     1.824134171231228e-01     9.123011856702477e-02     1.377068571639147e+00     1.202962245959848e+01     3.651752781935276e-01     1.017912408193521e-08     5.727842371149547e-43     0.000000000000000e+00     9.135553780238567e-02     8.461715333229968e-10     4.551609756912454e-45     0.000000000000000e+00     1.927795375107611e-44     0.000000000000000e+00     1.364367793397996e-46     0.000000000000000e+00
